zip_code,pct_accepted,num_loan_apps_considered
007,0.02247191011235955,91.0
008,0.014705882352941176,69.0
010,0.09099639855942376,4544.0
011,0.05958549222797927,2045.0
012,0.07775919732441472,1289.0
013,0.09428571428571429,766.0
014,0.09419904204364024,2056.0
015,0.11596899224806202,3599.0
016,0.07977207977207977,1895.0
017,0.11216105176663928,2707.0
018,0.09049479166666667,6700.0
019,0.09622641509433963,4648.0
020,0.10832719233603537,3008.0
021,0.08931406132508982,13038.0
022,0.1564625850340136,170.0
023,0.09536723163841808,4847.0
024,0.1104830421377184,2161.0
025,0.07323943661971831,1143.0
026,0.09729334308705194,1500.0
027,0.07440310938367574,5805.0
028,0.10294771145015554,7446.0
029,0.08462484624846249,4409.0
030,0.10945903195191395,3507.0
031,0.10149253731343283,1476.0
032,0.09112567004169149,1832.0
033,0.09636363636363636,603.0
034,0.10947712418300654,679.0
035,0.09333333333333334,492.0
036,0.0990990990990991,122.0
037,0.10260869565217391,634.0
038,0.10611173603299588,2950.0
043,0.10526315789473684,21.0
050,0.08981001727115717,631.0
051,0.0784313725490196,275.0
052,0.08045977011494253,376.0
053,0.1,297.0
054,0.1361823361823362,1994.0
056,0.0917941585535466,785.0
057,0.10534351145038168,724.0
058,0.06365503080082136,518.0
059,0.2,48.0
060,0.10305343511450382,6936.0
061,0.07188444743029895,3191.0
062,0.10212765957446808,1554.0
063,0.09601634320735444,3219.0
064,0.1108963876913929,7473.0
065,0.0967942732648615,3524.0
066,0.08390883977900553,3139.0
067,0.09237574811345303,4198.0
068,0.11496618641576008,3792.0
069,0.1174496644295302,1332.0
070,0.11202407128804537,19218.0
071,0.06988277727682597,4746.0
072,0.09296838131193959,2316.0
073,0.0921921921921922,3637.0
074,0.12543741588156124,4181.0
075,0.06654756587762393,2388.0
076,0.11474747474747475,5518.0
077,0.11289364230540701,5619.0
078,0.1253908692933083,3599.0
079,0.1423047177107502,1477.0
080,0.10162014757779916,13735.0
081,0.07217939733707078,1530.0
082,0.07278712509144111,2933.0
083,0.07835420393559929,3014.0
084,0.054924242424242424,557.0
085,0.12614980289093297,2571.0
086,0.08668076109936575,2570.0
087,0.10230179028132992,4310.0
088,0.11598336304218657,9391.0
089,0.09070548712206047,974.0
090,0.06666666666666667,96.0
091,0.04225352112676056,74.0
092,0.08333333333333333,26.0
093,0.2,6.0
094,0.14814814814814814,31.0
096,0.16666666666666666,42.0
098,0.10526315789473684,21.0
100,0.11889807847770661,17993.0
101,0.11690363349131122,707.0
102,0.10273972602739725,161.0
103,0.09978487506205527,6646.0
104,0.07772191156430619,22935.0
105,0.12231052529559992,5790.0
106,0.10804321728691477,923.0
107,0.10554089709762533,3352.0
108,0.12679425837320574,942.0
109,0.1082103670071888,5858.0
110,0.10662224073302791,2657.0
111,0.11611842105263158,3393.0
112,0.08320234727025044,31011.0
113,0.10102853351028533,13274.0
114,0.08361687648860157,12739.0
115,0.09788208357183743,7672.0
116,0.07681263460157932,1500.0
117,0.10722845969471427,17554.0
118,0.10144927536231885,684.0
119,0.09293948126801153,3034.0
120,0.0946761800219539,3989.0
121,0.07920133111480865,3243.0
122,0.08133669609079446,1715.0
123,0.08284652150823155,2039.0
124,0.07342060330108138,1886.0
125,0.08453815261044177,5401.0
126,0.07110609480812641,949.0
127,0.07846410684474124,1292.0
128,0.07250289240262245,2781.0
129,0.07758159443552702,2014.0
130,0.0969770253929867,4536.0
131,0.08164326573062923,2080.0
132,0.08562555456965394,2447.0
133,0.06130268199233716,1662.0
134,0.09026465028355388,2307.0
135,0.05949367088607595,837.0
136,0.060898502495840265,3188.0
137,0.06499661475964794,1573.0
138,0.06102941176470588,1443.0
139,0.06133333333333333,796.0
140,0.0947680157946693,4436.0
141,0.09792284866468842,2220.0
142,0.08702791461412152,6620.0
143,0.0710128055878929,920.0
144,0.08014039192746417,3693.0
145,0.10153129161118508,3309.0
146,0.07402084081925979,5978.0
147,0.07962138084632517,1939.0
148,0.07813798836242726,2594.0
149,0.059813084112149535,567.0
150,0.08078817733990148,4388.0
151,0.08818443804034583,3776.0
152,0.10205054840247973,6933.0
153,0.09479553903345725,1767.0
154,0.04908376963350786,1603.0
155,0.06495263870094722,787.0
156,0.08356449375866852,3125.0
157,0.05798687089715536,967.0
158,0.06818181818181818,940.0
159,0.06479313036690086,1364.0
160,0.11118737131091283,1619.0
161,0.075678496868476,2061.0
162,0.07076101468624833,802.0
163,0.055152394775036286,1454.0
164,0.07799145299145299,1009.0
165,0.07361111111111111,1546.0
166,0.06359875904860393,2057.0
167,0.09586056644880174,503.0
168,0.06804281345565749,1397.0
169,0.05730129390018484,572.0
170,0.07508183306055646,5255.0
171,0.05420353982300885,1906.0
172,0.0733015494636472,1801.0
173,0.08590232074818151,3135.0
174,0.07578676942838793,1675.0
175,0.07811038353601497,2305.0
176,0.07367613200306984,1399.0
177,0.04899328859060403,1563.0
178,0.060544904137235116,2102.0
179,0.05333333333333334,1422.0
180,0.09063685366340588,5463.0
181,0.06414368184733804,1659.0
182,0.061004784688995214,1774.0
183,0.0752212389380531,2430.0
184,0.06654082114204814,2260.0
185,0.06472727272727273,1464.0
186,0.057488653555219364,2097.0
187,0.055103318722604884,1685.0
188,0.050697084917617236,829.0
189,0.1089608750525873,2636.0
190,0.0810753373711614,10174.0
191,0.052768819048926094,15342.0
193,0.10587777345270533,2841.0
194,0.10320744956026902,4265.0
195,0.08323831242873432,1900.0
196,0.08053333333333333,2026.0
197,0.0781786941580756,3765.0
198,0.07160135462022255,2215.0
199,0.06271409749670619,4033.0
200,0.11665443873807776,6088.0
201,0.14272056815077847,8367.0
206,0.09285187914517318,4449.0
207,0.09165756531966732,12994.0
208,0.1316941029381121,5431.0
209,0.11572700296735905,3008.0
210,0.10675990675990676,7122.0
211,0.11699361852989837,4726.0
212,0.08172706245181187,12627.0
214,0.12482662968099861,811.0
215,0.06243386243386243,1004.0
216,0.09424414927261227,1730.0
217,0.11128775834658187,4893.0
218,0.08019740900678593,1751.0
219,0.09509803921568627,1117.0
220,0.12799548914575698,4001.0
221,0.11741682974559686,4568.0
222,0.15853658536585366,1710.0
223,0.13875432525951556,3291.0
224,0.09841534612176814,2634.0
225,0.10231316725978648,2478.0
226,0.089058524173028,2140.0
227,0.10312862108922363,952.0
228,0.0782122905027933,1351.0
229,0.0887546468401487,2343.0
230,0.09006066262249184,2336.0
231,0.10328185328185328,3429.0
232,0.07349785407725322,6003.0
233,0.06561767659859391,3183.0
234,0.06615200319446293,8010.0
235,0.049399198931909215,3144.0
236,0.053835535397357526,5344.0
237,0.04008438818565401,1479.0
238,0.07511007511007511,4151.0
239,0.05445026178010471,1007.0
240,0.07310215557638237,3435.0
241,0.06945863125638406,2094.0
242,0.050359712230215826,1606.0
243,0.05833905284831846,1542.0
244,0.06334841628959276,1410.0
245,0.0671067106710671,3880.0
246,0.05457227138643068,715.0
247,0.07473841554559044,719.0
248,0.05536332179930796,305.0
249,0.104,414.0
250,0.05229793977812995,664.0
251,0.08596491228070176,619.0
252,0.05491990846681922,461.0
253,0.08618899273104881,1046.0
254,0.1288135593220339,2331.0
255,0.07643312101910828,1183.0
256,0.0420353982300885,471.0
257,0.07394957983193277,639.0
258,0.06315789473684211,909.0
259,0.06277056277056277,491.0
260,0.07579672695951765,1249.0
261,0.07303370786516854,1146.0
262,0.07802340702210664,829.0
263,0.09449760765550239,915.0
264,0.066543438077634,577.0
265,0.0756923076923077,1748.0
266,0.056105610561056105,320.0
267,0.07061503416856492,470.0
268,0.056291390728476824,319.0
270,0.07801418439716312,2280.0
271,0.07664233576642336,2360.0
272,0.07154605263157894,5212.0
273,0.07835116425424796,3427.0
274,0.06519742883379247,3480.0
275,0.09480218855218855,10405.0
276,0.09649661954517517,5352.0
277,0.08617152236356175,2647.0
278,0.04951666995462616,5320.0
279,0.05593607305936073,1850.0
280,0.08633339020644941,6367.0
281,0.07530120481927711,5355.0
282,0.08721597429423915,9474.0
283,0.05307404031196192,10397.0
284,0.0776673640167364,4121.0
285,0.049129804205946336,5787.0
286,0.0642766228256258,5017.0
287,0.06450796863141918,4208.0
288,0.07388137356919876,1032.0
289,0.05673758865248227,298.0
290,0.05897556390977444,4507.0
291,0.049342105263157895,3828.0
292,0.06778741865509762,3938.0
293,0.060864922584089695,3974.0
294,0.0669616166447447,8923.0
295,0.05569696062284773,7051.0
296,0.07399856080594867,8955.0
297,0.06909297696900768,3760.0
298,0.06828087167070218,2206.0
299,0.0692186680650236,2039.0
300,0.08794499746920871,25793.0
301,0.08794919205723933,13533.0
302,0.0703442188879082,12127.0
303,0.08066568771414587,11039.0
304,0.0626463700234192,1815.0
305,0.0861170110059857,5625.0
306,0.07657247037374658,3543.0
307,0.0707876370887338,3222.0
308,0.08986520219670495,2183.0
309,0.054240631163708086,2138.0
310,0.06974177885676451,4847.0
311,0.2647058823529412,43.0
312,0.058184143222506396,1655.0
313,0.06702960190541,3136.0
314,0.05768470960094824,2677.0
315,0.06583072100313479,3060.0
316,0.06343906510851419,1911.0
317,0.05733333333333333,3172.0
318,0.07874015748031496,822.0
319,0.06283367556468172,2588.0
320,0.08451848841934173,5338.0
321,0.06898682042833608,5191.0
322,0.07426674045379081,9706.0
323,0.06590181430096051,3995.0
324,0.05940922668436774,3192.0
325,0.07408015768725361,6539.0
326,0.07042253521126761,2964.0
327,0.08553191489361703,10204.0
328,0.07825184066452709,11423.0
329,0.08490230905861457,6108.0
330,0.0867170626349892,20126.0
331,0.08590131813323833,24385.0
332,0.13445378151260504,135.0
333,0.09579464773347897,10032.0
334,0.09566028931404573,14088.0
335,0.09575277820063936,7198.0
336,0.08643560119811725,7617.0
337,0.09652042360060514,7248.0
338,0.0764797507788162,6911.0
339,0.0816390365968095,6916.0
341,0.09192085737840065,2649.0
342,0.08884720327421555,6385.0
344,0.06624685138539042,4233.0
346,0.08904444082695752,6690.0
347,0.08117583603020496,8018.0
349,0.09203747072599532,4663.0
350,0.0713678844519966,5044.0
351,0.06982248520710059,3616.0
352,0.05767508507970625,5905.0
353,0.1,11.0
354,0.05515695067264574,2353.0
355,0.05616338439095551,1448.0
356,0.051769331585845346,3210.0
357,0.08530366249420492,2341.0
358,0.06701030927835051,2070.0
359,0.04779874213836478,2499.0
360,0.06722418784174976,3318.0
361,0.058734939759036146,2812.0
362,0.05581395348837209,2043.0
363,0.056338028169014086,2850.0
364,0.04921259842519685,1066.0
365,0.07203974606679547,3884.0
366,0.04742715437073776,3379.0
367,0.04229074889867841,1183.0
368,0.06472491909385113,3290.0
369,0.04395604395604396,190.0
370,0.07910364145658264,9631.0
371,0.0735542779844437,6349.0
372,0.08889520022720818,3834.0
373,0.05999557228248838,4788.0
374,0.078125,1863.0
376,0.05947611710323575,3438.0
377,0.06100217864923747,2922.0
378,0.06431780562780799,4501.0
379,0.08725059181602976,3215.0
380,0.08738601823708207,4293.0
381,0.058790749512398995,7600.0
382,0.05854241338112306,886.0
383,0.05995893223819302,2581.0
384,0.061481481481481484,1433.0
385,0.055970149253731345,1981.0
386,0.1019047619047619,2314.0
387,0.034482758620689655,660.0
388,0.08258527827648116,1206.0
389,0.06630824372759857,595.0
390,0.08404558404558404,1522.0
391,0.08020231213872832,1495.0
392,0.05924950625411455,1609.0
393,0.08200455580865604,950.0
394,0.08109684947491248,1853.0
395,0.09889582333173308,2289.0
396,0.08073394495412844,589.0
397,0.070242656449553,838.0
398,0.04684317718940937,1028.0
400,0.08106637649619151,1987.0
401,0.058177117000646414,1637.0
402,0.07898351648351648,6284.0
403,0.061164333087693444,2880.0
404,0.06588072122052704,1537.0
405,0.0899149453219927,2691.0
406,0.06756756756756757,474.0
407,0.04327485380116959,892.0
408,0.06923076923076923,278.0
409,0.03373015873015873,521.0
410,0.09308510638297872,4932.0
411,0.06639004149377593,1028.0
412,0.04435483870967742,518.0
413,0.061016949152542375,313.0
414,0.027932960893854747,184.0
415,0.0406015037593985,692.0
416,0.05142857142857143,368.0
417,0.0440771349862259,379.0
418,0.041044776119402986,279.0
420,0.05812417437252312,1602.0
421,0.05706214689265537,1871.0
422,0.03474903474903475,1608.0
423,0.06415396952686447,1327.0
424,0.05247524752475247,1063.0
425,0.0498220640569395,590.0
426,0.034782608695652174,357.0
427,0.06046863189720333,1403.0
429,0.5,3.0
430,0.10912028197973271,7552.0
431,0.08550450023685457,4583.0
432,0.07067414265223627,8211.0
433,0.08587786259541985,1707.0
434,0.0924812030075188,1453.0
435,0.08982035928143713,2548.0
436,0.06322624743677376,3111.0
437,0.07605279698302954,1712.0
438,0.04389312977099236,547.0
439,0.04988913525498891,1894.0
440,0.0924260011607661,7529.0
441,0.07254814151365875,11975.0
442,0.09924015657379691,4774.0
443,0.06311475409836066,2594.0
444,0.06118721461187215,3486.0
445,0.06511056511056511,1734.0
446,0.08903495667762175,3645.0
447,0.06666666666666667,1936.0
448,0.08105335157318741,3161.0
449,0.08333333333333333,936.0
450,0.10817717206132879,5204.0
451,0.08301090397467464,3079.0
452,0.08629206545230009,7037.0
453,0.07744702320887992,4271.0
454,0.06862989767906164,4282.0
455,0.06969026548672566,967.0
456,0.057777777777777775,3094.0
457,0.06583969465648855,1117.0
458,0.07987332864180155,3069.0
460,0.10515621031242063,4351.0
461,0.09747373127654818,4909.0
462,0.08368351542802258,9026.0
463,0.09821121431028552,6385.0
464,0.05689789555728761,1356.0
465,0.08386535113174695,3735.0
466,0.0674955595026643,1202.0
467,0.07146007940008822,2429.0
468,0.07163803937997486,2558.0
469,0.07407407407407407,2320.0
470,0.11237373737373738,881.0
471,0.08744186046511628,2338.0
472,0.07119314436387607,1625.0
473,0.0625531914893617,2497.0
474,0.07285180572851806,1723.0
475,0.07788461538461539,1121.0
476,0.10376134889753567,851.0
477,0.0633116883116883,1310.0
478,0.06991525423728813,1515.0
479,0.07709648331830478,2389.0
480,0.09754427159769102,11218.0
481,0.09282922429344558,14539.0
482,0.05154220779220779,7773.0
483,0.11776362349610757,7897.0
484,0.08482871125611746,3325.0
485,0.05087319665907365,1384.0
486,0.0649056603773585,2822.0
487,0.08237105465742879,1406.0
488,0.09582689335394126,4254.0
489,0.07800891530460624,1451.0
490,0.07187869239858212,5443.0
491,0.08376288659793814,841.0
492,0.08477842003853564,2815.0
493,0.08768267223382047,2084.0
494,0.07692307692307693,3724.0
495,0.08036049568156214,2877.0
496,0.08100233100233101,1855.0
497,0.08263305322128851,1546.0
498,0.08126858275520317,1091.0
499,0.07014028056112225,534.0
500,0.014084507042253521,72.0
510,0.03333333333333333,31.0
511,0.029411764705882353,35.0
513,0.125,9.0
516,0.2,6.0
523,0.020833333333333332,49.0
524,0.02127659574468085,48.0
527,0.015151515151515152,67.0
530,0.11152515304764439,4176.0
531,0.09397125080454838,5099.0
532,0.06467446224916991,7375.0
534,0.061621621621621624,982.0
535,0.08627238198589257,4004.0
537,0.0809551543389633,1856.0
538,0.05191256830601093,385.0
539,0.07750472589792061,1710.0
540,0.10923535253227408,1117.0
541,0.06731391585760518,1649.0
542,0.05398110661268556,781.0
543,0.08347978910369068,1233.0
544,0.08371665133394664,2356.0
545,0.06366459627329192,685.0
546,0.07526178010471204,1643.0
547,0.08427672955974842,1724.0
548,0.07814992025518341,1352.0
549,0.07526155923050962,3186.0
550,0.12921735138857013,4920.0
551,0.12879684418145956,5723.0
553,0.14040778498609824,7383.0
554,0.12529290144727773,8164.0
556,0.13043478260869565,104.0
557,0.09015639374425023,1185.0
558,0.11048951048951049,794.0
559,0.11314395763119885,2312.0
560,0.10824453168816602,1976.0
561,0.09424083769633508,627.0
562,0.11708482676224612,935.0
563,0.12055455093429777,1859.0
564,0.09950859950859951,895.0
565,0.08631772268135904,1183.0
566,0.11971830985915492,477.0
567,0.08793456032719836,532.0
570,0.10526315789473684,1218.0
571,0.09733840304182509,1443.0
572,0.09006928406466513,472.0
573,0.05725190839694656,554.0
574,0.09768637532133675,427.0
575,0.09169054441260745,381.0
576,0.1,99.0
577,0.0711139081183134,1702.0
582,0.041666666666666664,25.0
587,0.017543859649122806,58.0
590,0.0757314974182444,625.0
591,0.12457912457912458,1002.0
592,0.11857707509881422,283.0
593,0.10508474576271186,326.0
594,0.08775731310942579,1004.0
595,0.13043478260869565,182.0
596,0.11092715231788079,671.0
597,0.1016949152542373,1365.0
598,0.09438567941415785,1345.0
599,0.1273644388398487,894.0
600,0.11250112501125012,12361.0
601,0.11442786069651742,12096.0
602,0.11281070745697896,582.0
603,0.12734864300626306,540.0
604,0.0983454461110252,14206.0
605,0.11872573952616784,8358.0
606,0.10124270633824774,24724.0
607,0.08658008658008658,1255.0
608,0.06397306397306397,1264.0
609,0.08744038155802862,1368.0
610,0.08786231884057971,2402.0
611,0.08831908831908832,1910.0
612,0.06922592825676527,1699.0
613,0.08591674047829938,1226.0
614,0.06800766283524905,1115.0
615,0.08320373250388803,1393.0
616,0.07120500782472614,1369.0
617,0.08483290488431877,1688.0
618,0.07927461139896373,2083.0
619,0.061711079943899017,757.0
620,0.08008948545861297,2414.0
622,0.0903534414031358,4103.0
623,0.07423580786026202,738.0
624,0.06695938529088913,972.0
625,0.08262350936967632,1271.0
626,0.1111111111111111,1190.0
627,0.08550185873605948,1168.0
628,0.06777408637873754,1607.0
629,0.06018808777429467,1691.0
630,0.08323622440486099,6507.0
631,0.0732488325550367,8044.0
633,0.10079641612742658,4423.0
634,0.06776556776556776,583.0
635,0.05223880597014925,423.0
636,0.04043545878693624,1338.0
637,0.06846673095467695,1108.0
638,0.03277236492471213,1166.0
639,0.03939393939393939,686.0
640,0.09690957649752004,5750.0
641,0.07915057915057915,5590.0
644,0.06484149855907781,739.0
645,0.07904642409033877,860.0
646,0.0577319587628866,513.0
647,0.07017543859649122,915.0
648,0.07748868778280543,1905.0
650,0.08753568030447194,1143.0
651,0.08704061895551257,562.0
652,0.06557377049180328,2145.0
653,0.06192660550458716,926.0
654,0.052830188679245285,837.0
655,0.05285234899328859,1255.0
656,0.06262104583602324,1646.0
657,0.07380073800738007,2328.0
658,0.08473655621944595,1997.0
660,0.10613266583229036,4419.0
661,0.06370794559770938,1486.0
662,0.11398789509078681,3313.0
663,,
664,0.04746580852775543,1302.0
665,0.09264565425023878,1144.0
666,0.08723864455659697,1508.0
667,0.08934010152284264,1073.0
668,0.07036247334754797,502.0
669,0.07303370786516854,191.0
670,0.08309859154929577,1538.0
671,0.10024449877750612,900.0
672,0.08604992657856093,3698.0
673,0.049557522123893805,593.0
674,0.07803468208092486,1119.0
675,0.09857328145265888,847.0
676,0.1016949152542373,455.0
677,0.09016393442622951,266.0
678,0.09673518742442563,907.0
679,0.07818930041152264,262.0
680,0.017241379310344827,59.0
681,0.0072992700729927005,276.0
682,0.14285714285714285,8.0
685,0.008620689655172414,117.0
700,0.06377510040160643,6622.0
701,0.060722891566265064,4402.0
703,0.05987611837577426,3080.0
704,0.07137355584082157,4173.0
705,0.0639958376690947,6135.0
706,0.05244195356285028,2629.0
707,0.08919382504288165,3810.0
708,0.0673076923076923,3996.0
710,0.06466984343090537,1564.0
711,0.057750759878419454,3480.0
712,0.050189068408387764,3055.0
713,0.04649827784156142,1823.0
714,0.049107142857142856,1880.0
716,0.05091533180778032,1837.0
717,0.04589585172109444,1185.0
718,0.044422507403751234,1058.0
719,0.054613935969868174,1680.0
720,0.06682027649769585,4630.0
721,0.0671433012123096,3433.0
722,0.0658008658008658,2462.0
723,0.0518783542039356,1764.0
724,0.051537070524412296,2326.0
725,0.05528255528255528,859.0
726,0.06950880444856349,1154.0
727,0.08280410356619443,4433.0
728,0.06393129770992366,1115.0
729,0.07304526748971193,2086.0
730,0.08297872340425531,5599.0
731,0.06590151795631248,5758.0
734,0.06618705035971223,741.0
735,0.0527502254283138,2335.0
736,0.06476683937823834,411.0
737,0.07058823529411765,728.0
738,0.07727272727272727,237.0
739,0.0945273631840796,220.0
740,0.08980531714465145,5206.0
741,0.08655126498002663,3264.0
743,0.052361396303901436,1025.0
744,0.05962732919254658,1706.0
745,0.044753086419753084,677.0
746,0.0639269406392694,466.0
747,0.07062600321027288,667.0
748,0.05474452554744526,1445.0
749,0.05263157894736842,940.0
750,0.11791950349682738,24137.0
751,0.08164766458256711,8823.0
752,0.08353664487166976,11103.0
753,0.2,78.0
754,0.07615230460921844,3222.0
755,0.04952076677316294,1314.0
756,0.05693430656934306,2896.0
757,0.07536827680712573,3139.0
758,0.0498812351543943,884.0
759,0.05435801312089972,2250.0
760,0.09128525586894105,12923.0
761,0.08782725441933319,9723.0
762,0.11706983112733911,4895.0
763,0.059574468085106386,1743.0
764,0.0684931506849315,1092.0
765,0.05714666311442654,7936.0
766,0.06625097427903351,1368.0
767,0.05457227138643068,1430.0
768,0.061746987951807226,705.0
769,0.07046979865771812,1276.0
770,0.07362290308026742,26176.0
772,0.0670391061452514,191.0
773,0.09386800935083618,12166.0
774,0.1061865189289012,10782.0
775,0.08366131799374306,10738.0
776,0.04759682687820812,2245.0
777,0.049265341400172864,1214.0
778,0.06606606606606606,2485.0
779,0.07343608340888486,1184.0
780,0.06478745169356671,4684.0
781,0.06623711340206186,4137.0
782,0.060387984981226536,16945.0
783,0.05292061907139291,2109.0
784,0.06220270764727406,2903.0
785,0.05215678141849855,10147.0
786,0.09871345029239766,9394.0
787,0.10534886634097457,8824.0
788,0.06196999347684279,1628.0
789,0.1044776119402985,592.0
790,0.07916402786573781,1704.0
791,0.08491076257436452,2006.0
792,0.12552301255230125,269.0
793,0.0625,1105.0
794,0.07011543394613083,2503.0
795,0.08379888268156424,776.0
796,0.07592592592592592,1162.0
797,0.08356122759039805,3566.0
798,0.060362173038229376,527.0
799,0.07372353673723536,8622.0
800,0.12116524877545759,8698.0
801,0.1433816425120773,5917.0
802,0.11806592396922017,9735.0
803,0.11394557823129252,655.0
804,0.11760612386917188,1606.0
805,0.1166709878143635,4307.0
806,0.12336785231877533,2495.0
807,0.09363957597173145,619.0
808,0.08562450903377848,1382.0
809,0.07361867704280156,6898.0
810,0.08608608608608609,2170.0
811,0.07569141193595343,739.0
812,0.07456140350877193,735.0
813,0.08670520231213873,564.0
814,0.08375209380234507,647.0
815,0.0971563981042654,1389.0
816,0.1024978466838932,1280.0
820,0.1035007610350076,1450.0
821,0.09090909090909091,12.0
822,0.0825242718446602,223.0
823,0.08064516129032258,201.0
824,0.11405835543766578,420.0
825,0.1054421768707483,325.0
826,0.09866962305986696,991.0
827,0.12317666126418152,693.0
828,0.1032258064516129,342.0
829,0.14176829268292682,749.0
830,0.14705882352941177,156.0
831,0.15789473684210525,198.0
832,0.016666666666666666,61.0
833,0.014492753623188406,70.0
834,0.03636363636363636,57.0
836,0.007142857142857143,141.0
840,0.1023311416616856,9221.0
841,0.08590358693168837,4753.0
843,0.0764872521246459,1140.0
844,0.08473221422861711,1357.0
845,0.04120879120879121,379.0
846,0.0884450784593438,1526.0
847,0.08073115003808073,1419.0
850,0.09965870307167235,11277.0
851,0.09111173028698802,3916.0
852,0.1293928359725633,13337.0
853,0.10178459331001703,12286.0
854,0.07142857142857142,15.0
855,0.08870967741935484,810.0
856,0.123271434215725,2843.0
857,0.0938071995118975,7171.0
859,0.11648351648351649,508.0
860,0.08590492076730609,1302.0
861,0.058823529411764705,18.0
863,0.10263761467889908,1923.0
864,0.08172043010752689,2012.0
865,0.053156146179401995,317.0
870,0.06792717086834733,1525.0
871,0.08941215214885559,6616.0
873,0.047337278106508875,531.0
874,0.09922822491730982,997.0
875,0.10182767624020887,1688.0
877,0.05571847507331378,360.0
878,0.11475409836065574,136.0
879,0.08045977011494253,94.0
880,0.07149122807017544,2443.0
881,0.08005822416302766,742.0
882,0.08279430789133248,1674.0
883,0.08428571428571428,759.0
884,0.026041666666666668,197.0
888,0.2,6.0
889,0.14285714285714285,8.0
890,0.10888829215896885,8259.0
891,0.09581575246132208,18699.0
893,0.15789473684210525,132.0
894,0.09881154499151104,3236.0
895,0.1160075329566855,2963.0
897,0.09344262295081968,667.0
898,0.15451895043731778,792.0
900,0.08364538475940834,23151.0
901,0.09090909090909091,12.0
902,0.08986486486486486,11291.0
903,0.09004392386530015,1489.0
904,0.1670792079207921,943.0
905,0.1171409662475182,1688.0
906,0.10424313610336221,7521.0
907,0.10372208436724566,6672.0
908,0.10002088118605136,5268.0
909,0.1,11.0
910,0.11854768153980752,2557.0
911,0.10779816513761468,1449.0
912,0.09090909090909091,2400.0
913,0.1089015892899084,14164.0
914,0.08802117802779616,3288.0
915,0.10353535353535354,1311.0
916,0.10558499796167957,2712.0
917,0.09737070210921699,18990.0
918,0.11357340720221606,804.0
919,0.08823529411764706,7437.0
920,0.09760833112699674,12437.0
921,0.10257331799884992,15339.0
922,0.08324160704457897,7873.0
923,0.0760357432981316,13246.0
924,0.054042369217466496,2438.0
925,0.08504171247494018,16778.0
926,0.12128535624776227,12527.0
927,0.08816705336426914,3752.0
928,0.0958830867937979,12298.0
929,0.0625,17.0
930,0.10605524079320114,6247.0
931,0.119281045751634,1370.0
932,0.07889874353288988,5839.0
933,0.07499096494398265,5949.0
934,0.09527777777777778,3943.0
935,0.07400911960715538,6124.0
936,0.08274231678486997,4122.0
937,0.07973421926910298,4550.0
938,0.09090909090909091,12.0
939,0.10793899100508408,2833.0
940,0.1270867799669123,7494.0
941,0.1419624217118998,8205.0
942,0.09523809523809523,23.0
943,0.1141732283464567,566.0
944,0.13062283737024222,1307.0
945,0.11322875204870053,23773.0
946,0.1131858661304223,3875.0
947,0.09783989834815757,864.0
948,0.0918052988293284,1772.0
949,0.14180550174351025,2947.0
950,0.11961722488038277,6318.0
951,0.11669970267591676,9014.0
952,0.08382249354308523,4616.0
953,0.09595350367364842,9994.0
954,0.10984308131241084,3890.0
955,0.08860759493670886,1118.0
956,0.10725977277103793,11500.0
957,0.12398679075352748,3744.0
958,0.09268011527377522,9479.0
959,0.08634828750602991,4504.0
960,0.07063492063492063,2698.0
961,0.11361079865016872,990.0
962,0.20408163265306123,59.0
963,0.031007751937984496,133.0
967,0.06957741828986465,12959.0
968,0.08099326990020886,4658.0
970,0.1186845489619695,6089.0
971,0.12652507907817442,2493.0
972,0.12063953488372094,6168.0
973,0.10562515352493244,4501.0
974,0.09727320398531725,4185.0
975,0.1063508064516129,2195.0
976,0.05733558178752108,627.0
977,0.10234798314268513,1831.0
978,0.08657243816254417,1230.0
979,0.05789473684210526,201.0
980,0.11733592400690847,10351.0
981,0.13134057971014493,6245.0
982,0.1039596150812431,6998.0
983,0.10108423686405338,6601.0
984,0.07269004351164576,4191.0
985,0.08797953964194373,4254.0
986,0.11512360639844886,4601.0
988,0.09293193717277487,1670.0
989,0.10227904391328516,1983.0
990,0.105,1105.0
991,0.08558558558558559,723.0
992,0.09186351706036745,2496.0
993,0.0987012987012987,2538.0
994,0.07586206896551724,156.0
995,0.0942004693261817,3264.0
996,0.10390625,1413.0
997,0.09319899244332494,1302.0
998,0.1122715404699739,426.0
999,0.1282051282051282,220.0
